,ID,composer,condition,name,response_value
1314,A39C210BKD7YNN:3W8CV64QJ3BO9TY5WQO9U38OSS79HE,bach,scrambled,affect,3.0
1315,A39C210BKD7YNN:3W8CV64QJ3BO9TY5WQO9U38OSS79HE,bach,scrambled,coherence,3.0
1316,A39C210BKD7YNN:3W8CV64QJ3BO9TY5WQO9U38OSS79HE,bach,scrambled,dynamism,4.0
1317,A39C210BKD7YNN:3W8CV64QJ3BO9TY5WQO9U38OSS79HE,bach,scrambled,coherence,4.0
1318,A39C210BKD7YNN:3W8CV64QJ3BO9TY5WQO9U38OSS79HE,bach,scrambled,affect,3.0
1319,A39C210BKD7YNN:3W8CV64QJ3BO9TY5WQO9U38OSS79HE,bach,scrambled,strangeness,0.0
1320,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,enjoyment,2.0
1321,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,desire-to-own,0.0
1322,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,expressiveness,3.0
1323,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,expressiveness,3.0
1324,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,coherence,2.0
1325,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,dynamism,3.0
1326,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,strangeness,3.0
1327,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,coherence,3.0
1328,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,strangeness,1.0
1329,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,affect,2.0
1330,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,dynamism,2.0
1331,A2NGMLBFZ3YQP5:3OLQQLKKNT11VVKCS17GYUPEWHREJY,chopin,scrambled,affect,2.0
1332,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,enjoyment,3.0
1333,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,desire-to-own,2.0
1334,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,expressiveness,3.0
1335,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,affect,3.0
1336,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,affect,3.0
1337,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,coherence,4.0
1338,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,expressiveness,3.0
1339,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,dynamism,3.0
1340,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,strangeness,1.0
1341,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,strangeness,2.0
1342,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,dynamism,3.0
1343,A1C5SQZ045W0L5:3MH9DQ757XO8TPRXAV1I5ZJ1QD6UGT,chopin,reversed,coherence,3.0
1344,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,enjoyment,2.0
1345,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,desire-to-own,0.0
1346,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,strangeness,0.0
1347,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,affect,3.0
1348,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,expressiveness,2.0
1349,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,dynamism,2.0
1350,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,affect,3.0
1351,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,expressiveness,1.0
1352,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,coherence,4.0
1353,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,strangeness,0.0
1354,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,dynamism,1.0
1355,A16SQHA3U0WER6:3A0EX8ZRN90TJH3R4A6T79YH6OXBYZ,bach,reversed,coherence,3.0
1356,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,enjoyment,3.0
1357,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,desire-to-own,2.0
1358,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,dynamism,3.0
1359,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,expressiveness,3.0
1360,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,coherence,2.0
1361,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,strangeness,3.0
1362,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,affect,3.0
1363,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,dynamism,4.0
1364,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,coherence,2.0
1365,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,affect,2.0
1366,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,expressiveness,1.0
1367,AK81F0NOBFJS3:3BF51CHDTWM6DZASWU5G1S7VPONH0K,chopin,scrambled,strangeness,3.0
1368,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,enjoyment,1.0
1369,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,desire-to-own,1.0
1370,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,dynamism,1.0
1371,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,expressiveness,2.0
1372,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,coherence,3.0
1373,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,coherence,3.0
1374,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,expressiveness,0.0
1375,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,strangeness,3.0
1376,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,dynamism,2.0
1377,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,affect,4.0
1378,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,affect,3.0
1379,AFZKP8TAXAUCR:3KJYX6QCMANIX66YNRWQYYD0WC4JVJ,chopin,reversed,strangeness,2.0
1380,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,enjoyment,3.0
1381,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,desire-to-own,2.0
1382,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,affect,2.0
1383,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,coherence,2.0
1384,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,expressiveness,3.0
1385,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,strangeness,3.0
1386,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,affect,2.0
1387,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,dynamism,3.0
1388,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,expressiveness,2.0
1389,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,strangeness,1.0
1390,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,dynamism,2.0
1391,AZ69TBTDH7AZS:3HRMW88U172S5DB3NRLTTXFR6AMM0Y,bach,scrambled,coherence,3.0
1392,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,enjoyment,4.0
1393,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,desire-to-own,3.0
1394,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,dynamism,0.0
1395,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,expressiveness,3.0
1396,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,strangeness,0.0
1397,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,coherence,4.0
1398,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,dynamism,3.0
1399,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,coherence,1.0
1400,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,affect,3.0
1401,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,affect,3.0
1402,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,strangeness,1.0
1403,ANEM435BSW3XU:3WLEIWSYHPTD99D6BH9UKG0AMM7H24,bach,reversed,expressiveness,4.0
1404,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,enjoyment,3.0
1405,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,desire-to-own,3.0
1406,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,strangeness,1.0
1407,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,coherence,3.0
1408,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,dynamism,2.0
1409,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,affect,3.0
1410,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,dynamism,3.0
1411,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,affect,4.0
1412,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,strangeness,1.0
1413,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,expressiveness,3.0
1414,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,coherence,4.0
1415,A1N8TKTLXV92QR:34T446B1C1QFWRZCA2RFQ1AFCWIC06,chopin,scrambled,expressiveness,3.0
1416,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,enjoyment,0.0
1417,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,desire-to-own,0.0
1418,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,affect,2.0
1419,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,strangeness,1.0
1420,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,dynamism,1.0
1421,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,strangeness,0.0
1422,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,coherence,3.0
1423,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,affect,4.0
1424,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,coherence,3.0
1425,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,expressiveness,2.0
1426,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,expressiveness,2.0
1427,A2EOOF9D135HQ1:3TU5ZICBRED18HEYAO5P3L5EZ9VQ8C,chopin,forward,dynamism,1.0
1428,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,enjoyment,4.0
1429,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,desire-to-own,3.0
1430,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,affect,4.0
1431,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,strangeness,1.0
1432,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,strangeness,0.0
1433,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,dynamism,0.0
1434,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,coherence,4.0
1435,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,dynamism,3.0
1436,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,expressiveness,4.0
1437,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,coherence,4.0
1438,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,expressiveness,4.0
1439,A3TUJHF9LW3M8N:338JKRMM27B2EC8AOW29QYJ8YAZHAB,bach,scrambled,affect,4.0
1440,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,enjoyment,3.0
1441,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,desire-to-own,3.0
1442,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,expressiveness,1.0
1443,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,expressiveness,3.0
1444,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,strangeness,2.0
1445,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,dynamism,2.0
1446,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,affect,3.0
1447,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,affect,4.0
1448,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,dynamism,3.0
1449,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,coherence,1.0
1450,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,coherence,3.0
1451,A3BLC2D4SWSC4C:3TDXMTX3CC61N57R413IA5I124O6I3,bach,forward,strangeness,0.0
1452,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,enjoyment,2.0
1453,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,desire-to-own,0.0
1454,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,affect,2.0
1455,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,expressiveness,2.0
1456,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,strangeness,3.0
1457,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,strangeness,3.0
1458,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,dynamism,1.0
1459,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,affect,4.0
1460,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,coherence,1.0
1461,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,dynamism,3.0
1462,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,expressiveness,1.0
1463,A1L3937MY09J3I:3XUHV3NRVLA586WTT0BSIN3M6WYH55,bach,scrambled,coherence,1.0
1464,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,enjoyment,4.0
1465,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,desire-to-own,3.0
1466,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,expressiveness,4.0
1467,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,coherence,3.0
1468,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,strangeness,3.0
1469,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,dynamism,4.0
1470,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,strangeness,1.0
1471,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,affect,4.0
1472,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,coherence,3.0
1473,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,expressiveness,4.0
1474,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,affect,4.0
1475,A1NYI79LUIBOTP:3TMSXRD2X7COHEQZNCVGG00S946W12,chopin,reversed,dynamism,4.0
1476,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,enjoyment,4.0
1477,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,desire-to-own,4.0
1478,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,dynamism,3.0
1479,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,coherence,4.0
1480,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,affect,4.0
1481,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,dynamism,2.0
1482,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,expressiveness,3.0
1483,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,strangeness,2.0
1484,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,expressiveness,4.0
1485,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,strangeness,2.0
1486,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,affect,2.0
1487,A360G5G0DVWU7X:3WR9XG3T64NQJYMH2M66MI8ESX847M,chopin,reversed,coherence,4.0
1488,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,enjoyment,2.0
1489,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,desire-to-own,3.0
1490,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,strangeness,1.0
1491,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,dynamism,3.0
1492,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,expressiveness,3.0
1493,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,dynamism,3.0
1494,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,affect,3.0
1495,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,affect,3.0
1496,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,expressiveness,3.0
1497,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,coherence,3.0
1498,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,coherence,3.0
1499,APUPF3D94XYUQ:3AMYWKA6YCYBJRIU2WGNU2ENEDNO6G,chopin,scrambled,strangeness,2.0
1500,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,enjoyment,4.0
1501,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,desire-to-own,4.0
1502,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,dynamism,0.0
1503,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,coherence,2.0
1504,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,coherence,4.0
1505,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,affect,4.0
1506,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,expressiveness,3.0
1507,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,expressiveness,4.0
1508,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,strangeness,0.0
1509,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,dynamism,4.0
1510,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,strangeness,3.0
1511,A321HI9J8MLQN4:39U1BHVTDM3SZ00KFB4OH98Q3U2T31,chopin,scrambled,affect,4.0
1512,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,enjoyment,3.0
1513,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,desire-to-own,2.0
1514,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,strangeness,0.0
1515,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,coherence,4.0
1516,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,affect,1.0
1517,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,coherence,1.0
1518,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,expressiveness,2.0
1519,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,dynamism,2.0
1520,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,strangeness,2.0
1521,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,affect,3.0
1522,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,dynamism,3.0
1523,AM8OWAW9TUVLN:3EO896NRAX73KE29IWWBXGPFZROJT3,bach,scrambled,expressiveness,2.0
1524,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,enjoyment,4.0
1525,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,desire-to-own,2.0
1526,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,dynamism,1.0
1527,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,strangeness,2.0
1528,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,expressiveness,4.0
1529,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,affect,3.0
1530,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,dynamism,3.0
1531,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,expressiveness,4.0
1532,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,coherence,4.0
1533,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,coherence,3.0
1534,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,strangeness,0.0
1535,A2Z70GL7HTFFQR:3GNA64GUZFGILZVWCQYMR1VNXJUQ5A,bach,scrambled,affect,4.0
1536,A2CISHIOILFDHN:3BDCF01OGY65WQP3VNVNLCUMIIBYL9,bach,forward,enjoyment,4.0
1537,A2CISHIOILFDHN:3BDCF01OGY65WQP3VNVNLCUMIIBYL9,bach,forward,desire-to-own,2.0
